region,Date,source,vegetation_index_mean,vegetation_index_max,vegetation_index_min,vegetation_index_std,vegetation_index_variance
VI,12-09-19,Jan_16,0.395403624,0.990637243,-0.199999988,0.19464529,0.037898201
VI,13-09-19,Jan_16,0.395319759,0.990637808,-0.199999988,0.19462472,0.037890138
VI,14-09-19,Jan_16,0.395235894,0.990638373,-0.199999988,0.194604151,0.037882074
VI,15-09-19,Jan_16,0.395152029,0.990638938,-0.199999988,0.194583581,0.037874011
VI,16-09-19,Jan_16,0.395068164,0.990639503,-0.199999988,0.194563012,0.037865948
VI,17-09-19,Jan_16,0.394984299,0.990640068,-0.199999988,0.194542442,0.037857884
VI,18-09-19,Jan_16,0.394900434,0.990640633,-0.199999988,0.194521873,0.037849821
VI,19-09-19,Jan_16,0.394816569,0.990641198,-0.199999988,0.194501303,0.037841758
VI,20-09-19,Jan_16,0.394732704,0.990641762,-0.199999988,0.194480734,0.037833694
VI,21-09-19,Jan_16,0.394648839,0.990642327,-0.199999988,0.194460165,0.037825631
VI,22-09-19,Jan_16,0.394564974,0.990642892,-0.199999988,0.194439595,0.037817568
VI,23-09-19,Jan_16,0.394481109,0.990643457,-0.199999988,0.194419026,0.037809504
VI,24-09-19,Jan_16,0.394397244,0.990644022,-0.199999988,0.194398456,0.037801441
VI,25-09-19,Jan_16,0.394313379,0.990644587,-0.199999988,0.194377887,0.037793377
VI,26-09-19,Jan_16,0.394229514,0.990645152,-0.199999988,0.194357317,0.037785314
VI,27-09-19,Jan_16,0.394145649,0.990645717,-0.199999988,0.194336748,0.037777251
VI,28-09-19,Jan_16,0.394061784,0.990646282,-0.199999988,0.194316178,0.037769187
VI,29-09-19,Jan_16,0.393977919,0.990646847,-0.199999988,0.194295609,0.037761124
VI,30-09-19,Jan_16,0.393894054,0.990647411,-0.199999988,0.19427504,0.037753061
VI,01-10-19,Jan_16,0.393810189,0.990647976,-0.199999988,0.19425447,0.037744997
VI,02-10-19,Jan_16,0.393726324,0.990648541,-0.199999988,0.194233901,0.037736934
VI,03-10-19,Jan_16,0.393642459,0.990649106,-0.199999988,0.194213331,0.037728871
VI,04-10-19,Jan_16,0.393558594,0.990649671,-0.199999988,0.194192762,0.037720807
VI,05-10-19,Jan_16,0.39347473,0.990650236,-0.199999988,0.194172192,0.037712744
VI,06-10-19,Jan_16,0.393390865,0.990650801,-0.199999988,0.194151623,0.037704681
VI,07-10-19,Jan_16,0.393307,0.990651366,-0.199999988,0.194131053,0.037696617
VI,08-10-19,Jan_16,0.393223135,0.990651931,-0.199999988,0.194110484,0.037688554
VI,09-10-19,Jan_16,0.39313927,0.990652496,-0.199999988,0.194089914,0.037680491
VI,10-10-19,Jan_16,0.393055405,0.99065306,-0.199999988,0.194069345,0.037672427
VI,11-10-19,Jan_16,0.39297154,0.990653625,-0.199999988,0.194048776,0.037664364
VI,12-10-19,Jan_16,0.392887675,0.99065419,-0.199999988,0.194028206,0.037656301
VI,13-10-19,Jan_16,0.39280381,0.990654755,-0.199999988,0.194007637,0.037648237
VI,14-10-19,Jan_16,0.392719945,0.99065532,-0.199999988,0.193987067,0.037640174
VI,15-10-19,Jan_16,0.39263608,0.990655885,-0.199999988,0.193966498,0.037632111
VI,16-10-19,Jan_16,0.392552215,0.99065645,-0.199999988,0.193945928,0.037624047
VI,17-10-19,Jan_16,0.39246835,0.990657015,-0.199999988,0.193925359,0.037615984
VI,18-10-19,Jan_16,0.392384485,0.99065758,-0.199999988,0.193904789,0.037607921
VI,19-10-19,Jan_16,0.39230062,0.990658145,-0.199999988,0.19388422,0.037599857
VI,20-10-19,Jan_16,0.392216755,0.990658709,-0.199999988,0.193863651,0.037591794
VI,21-10-19,Jan_16,0.39213289,0.990659274,-0.199999988,0.193843081,0.037583731
VI,22-10-19,Jan_16,0.392049025,0.990659839,-0.199999988,0.193822512,0.037575667
VI,23-10-19,Jan_16,0.39196516,0.990660404,-0.199999988,0.193801942,0.037567604
VI,24-10-19,Jan_16,0.391881295,0.990660969,-0.199999988,0.193781373,0.037559541
VI,25-10-19,Jan_16,0.39179743,0.990661534,-0.199999988,0.193760803,0.037551477
VI,26-10-19,Jan_16,0.391713565,0.990662099,-0.199999988,0.193740234,0.037543414
VI,27-10-19,Jan_16,0.3916297,0.990662664,-0.199999988,0.193719664,0.037535351
VI,28-10-19,Jan_16,0.391545835,0.990663229,-0.199999988,0.193699095,0.037527287
VI,29-10-19,Jan_16,0.39146197,0.990663794,-0.199999988,0.193678526,0.037519224
VI,30-10-19,Jan_16,0.391378105,0.990664358,-0.199999988,0.193657956,0.037511161
VI,31-10-19,Jan_16,0.39129424,0.990664923,-0.199999988,0.193637387,0.037503097
VI,01-11-19,Jan_16,0.391210375,0.990665488,-0.199999988,0.193616817,0.037495034
VI,02-11-19,Jan_16,0.39112651,0.990666053,-0.199999988,0.193596248,0.037486971
VI,03-11-19,Jan_16,0.391042645,0.990666618,-0.199999988,0.193575678,0.037478907
VI,04-11-19,Jan_16,0.39095878,0.990667183,-0.199999988,0.193555109,0.037470844
VI,05-11-19,Jan_16,0.390874915,0.990667748,-0.199999988,0.193534539,0.03746278
VI,06-11-19,Jan_16,0.39079105,0.990668313,-0.199999988,0.19351397,0.037454717
VI,07-11-19,Jan_16,0.390707185,0.990668878,-0.199999988,0.193493401,0.037446654
VI,08-11-19,Jan_16,0.39062332,0.990669442,-0.199999988,0.193472831,0.03743859
VI,09-11-19,Jan_16,0.390539455,0.990670007,-0.199999988,0.193452262,0.037430527
VI,10-11-19,Jan_16,0.39045559,0.990670572,-0.199999988,0.193431692,0.037422464
VI,11-11-19,Jan_16,0.390371725,0.990671137,-0.199999988,0.193411123,0.0374144
VI,12-11-19,Jan_16,0.39028786,0.990671702,-0.199999988,0.193390553,0.037406337
VI,13-11-19,Jan_16,0.390203995,0.990672267,-0.199999988,0.193369984,0.037398274
VI,14-11-19,Jan_16,0.39012013,0.990672832,-0.199999988,0.193349414,0.03739021
VI,15-11-19,Jan_16,0.390036265,0.990673397,-0.199999988,0.193328845,0.037382147
VI,16-11-19,Jan_16,0.3899524,0.990673962,-0.199999988,0.193308276,0.037374084
VI,17-11-19,Jan_16,0.389868535,0.990674527,-0.199999988,0.193287706,0.03736602
VI,18-11-19,Jan_16,0.38978467,0.990675091,-0.199999988,0.193267137,0.037357957
VI,19-11-19,Jan_16,0.389700805,0.990675656,-0.199999988,0.193246567,0.037349894
VI,20-11-19,Jan_16,0.38961694,0.990676221,-0.199999988,0.193225998,0.03734183
VI,21-11-19,Jan_16,0.389533075,0.990676786,-0.199999988,0.193205428,0.037333767
VI,22-11-19,Jan_16,0.38944921,0.990677351,-0.199999988,0.193184859,0.037325704
VI,23-11-19,Jan_16,0.389365345,0.990677916,-0.199999988,0.193164289,0.03731764
VI,24-11-19,Jan_16,0.38928148,0.990678481,-0.199999988,0.19314372,0.037309577
VI,25-11-19,Jan_16,0.389197615,0.990679046,-0.199999988,0.193123151,0.037301514
VI,26-11-19,Jan_16,0.38911375,0.990679611,-0.199999988,0.193102581,0.03729345
VI,27-11-19,Jan_16,0.389029885,0.990680176,-0.199999988,0.193082012,0.037285387
VI,28-11-19,Jan_16,0.38894602,0.99068074,-0.199999988,0.193061442,0.037277324
VI,29-11-19,Jan_16,0.388862155,0.990681305,-0.199999988,0.193040873,0.03726926
VI,30-11-19,Jan_16,0.38877829,0.99068187,-0.199999988,0.193020303,0.037261197
VI,01-12-19,Jan_16,0.388694425,0.990682435,-0.199999988,0.192999734,0.037253134
VI,02-12-19,Jan_16,0.38861056,0.990683,-0.199999988,0.192979164,0.03724507
VI,03-12-19,Jan_16,0.388526696,0.990683565,-0.199999988,0.192958595,0.037237007
VI,04-12-19,Jan_16,0.388442831,0.99068413,-0.199999988,0.192938025,0.037228944
VI,05-12-19,Jan_16,0.388358966,0.990684695,-0.199999988,0.192917456,0.03722088
VI,06-12-19,Jan_16,0.388275101,0.99068526,-0.199999988,0.192896887,0.037212817
VI,07-12-19,Jan_16,0.388191236,0.990685825,-0.199999988,0.192876317,0.037204754
VI,08-12-19,Jan_16,0.388107371,0.990686389,-0.199999988,0.192855748,0.03719669
VI,09-12-19,Jan_16,0.388023506,0.990686954,-0.199999988,0.192835178,0.037188627
VI,10-12-19,Jan_16,0.387939641,0.990687519,-0.199999988,0.192814609,0.037180564
VI,11-12-19,Jan_16,0.387855776,0.990688084,-0.199999988,0.192794039,0.0371725
VI,12-12-19,Jan_16,0.387771911,0.990688649,-0.199999988,0.19277347,0.037164437
VI,13-12-19,Jan_16,0.387688046,0.990689214,-0.199999988,0.1927529,0.037156373
VI,14-12-19,Jan_16,0.387604181,0.990689779,-0.199999988,0.192732331,0.03714831
VI,15-12-19,Jan_16,0.387520316,0.990690344,-0.199999988,0.192711762,0.037140247
VI,16-12-19,Jan_16,0.387436451,0.990690909,-0.199999988,0.192691192,0.037132183
VI,17-12-19,Jan_16,0.387352586,0.990691474,-0.199999988,0.192670623,0.03712412
VI,18-12-19,Jan_16,0.387268721,0.990692038,-0.199999988,0.192650053,0.037116057
VI,19-12-19,Jan_16,0.387184856,0.990692603,-0.199999988,0.192629484,0.037107993
VI,20-12-19,Jan_16,0.387100991,0.990693168,-0.199999988,0.192608914,0.03709993
VI,21-12-19,Jan_16,0.387017126,0.990693733,-0.199999988,0.192588345,0.037091867
VI,22-12-19,Jan_16,0.386933261,0.990694298,-0.199999988,0.192567775,0.037083803
VI,23-12-19,Jan_16,0.386849396,0.990694863,-0.199999988,0.192547206,0.03707574
VI,24-12-19,Jan_16,0.386765531,0.990695428,-0.199999988,0.192526637,0.037067677
VI,25-12-19,Jan_16,0.386681666,0.990695993,-0.199999988,0.192506067,0.037059613
VI,26-12-19,Jan_16,0.386597801,0.990696558,-0.199999988,0.192485498,0.03705155
VI,27-12-19,Jan_16,0.386513936,0.990697123,-0.199999988,0.192464928,0.037043487
VI,28-12-19,Jan_16,0.386430071,0.990697687,-0.199999988,0.192444359,0.037035423
VI,29-12-19,Jan_16,0.386346206,0.990698252,-0.199999988,0.192423789,0.03702736
VI,30-12-19,Jan_16,0.386262341,0.990698817,-0.199999988,0.19240322,0.037019297
VI,31-12-19,Jan_16,0.386178476,0.990699382,-0.199999988,0.19238265,0.037011233
VI,01-01-20,Jan_16,0.386094611,0.990699947,-0.199999988,0.192362081,0.03700317
VI,02-01-20,Jan_16,0.426944072,1.069000006,-0.33769998,0.205692692,0.042309483
VI,03-01-20,Jan_16,0.479884524,1.006500006,-0.32249999,0.216794402,0.046999813
VI,04-01-20,Jan_16,0.557605598,0.986499965,-0.199999988,0.208839199,0.043613811
VI,05-01-20,Jan_16,0.621337548,0.99149996,-0.42749998,0.199280411,0.039712682
VI,06-01-20,Jan_16,0.664296095,0.9921,-0.199999988,0.175371533,0.030755174
VI,07-01-20,Jan_16,0.691106843,0.99149996,-0.199999988,0.154944013,0.024007647
VI,08-01-20,Jan_16,0.69509072,0.960299969,-0.199999988,0.151035589,0.022811749
VI,09-01-20,Jan_16,0.681297814,0.975299954,-0.199999988,0.164135144,0.026940345
VI,10-01-20,Jan_16,0.627715916,0.992899954,-0.199199989,0.192436339,0.037031745
VI,11-01-20,Jan_16,0.52147973,0.972199976,-0.199999988,0.215753913,0.046549751
VI,12-01-20,Jan_16,0.464405057,0.958899975,-0.199999988,0.210040537,0.044117027
VI,13-01-20,Jan_16,0.463811842,0.959009245,-0.199999988,0.209762705,0.044027795
VI,14-01-20,Jan_16,0.463218627,0.959118514,-0.199999988,0.209484872,0.043938563
VI,15-01-20,Jan_16,0.462625413,0.959227784,-0.199999988,0.20920704,0.04384933
VI,16-01-20,Jan_16,0.462032198,0.959337054,-0.199999988,0.208929207,0.043760098
VI,17-01-20,Jan_16,0.461438983,0.959446324,-0.199999988,0.208651375,0.043670866
VI,18-01-20,Jan_16,0.460845768,0.959555593,-0.199999988,0.208373542,0.043581634
VI,19-01-20,Jan_16,0.460252553,0.959664863,-0.199999988,0.20809571,0.043492402
VI,20-01-20,Jan_16,0.459659338,0.959774133,-0.199999988,0.207817878,0.043403169
VI,21-01-20,Jan_16,0.459066124,0.959883402,-0.199999988,0.207540045,0.043313937
VI,22-01-20,Jan_16,0.458472909,0.959992672,-0.199999988,0.207262213,0.043224705
VI,23-01-20,Jan_16,0.457879694,0.960101942,-0.199999988,0.20698438,0.043135473
VI,24-01-20,Jan_16,0.457286479,0.960211212,-0.199999988,0.206706548,0.043046241
VI,25-01-20,Jan_16,0.456693264,0.960320481,-0.199999988,0.206428715,0.042957008
VI,26-01-20,Jan_16,0.456100049,0.960429751,-0.199999988,0.206150883,0.042867776
VI,27-01-20,Jan_16,0.455506835,0.960539021,-0.199999988,0.205873051,0.042778544
VI,28-01-20,Jan_16,0.45491362,0.96064829,-0.199999988,0.205595218,0.042689312
VI,29-01-20,Jan_16,0.454320405,0.96075756,-0.199999988,0.205317386,0.04260008
VI,30-01-20,Jan_16,0.45372719,0.96086683,-0.199999988,0.205039553,0.042510847
VI,31-01-20,Jan_16,0.453133975,0.9609761,-0.199999988,0.204761721,0.042421615
VI,01-02-20,Jan_16,0.45254076,0.961085369,-0.199999988,0.204483888,0.042332383
VI,02-02-20,Jan_16,0.451947546,0.961194639,-0.199999988,0.204206056,0.042243151
VI,03-02-20,Jan_16,0.451354331,0.961303909,-0.199999988,0.203928223,0.042153919
VI,04-02-20,Jan_16,0.450761116,0.961413178,-0.199999988,0.203650391,0.042064686
VI,05-02-20,Jan_16,0.450167901,0.961522448,-0.199999988,0.203372559,0.041975454
VI,06-02-20,Jan_16,0.449574686,0.961631718,-0.199999988,0.203094726,0.041886222
VI,07-02-20,Jan_16,0.448981472,0.961740988,-0.199999988,0.202816894,0.04179699
VI,08-02-20,Jan_16,0.448388257,0.961850257,-0.199999988,0.202539061,0.041707758
VI,09-02-20,Jan_16,0.447795042,0.961959527,-0.199999988,0.202261229,0.041618525
VI,10-02-20,Jan_16,0.447201827,0.962068797,-0.199999988,0.201983396,0.041529293
VI,11-02-20,Jan_16,0.446608612,0.962178066,-0.199999988,0.201705564,0.041440061
VI,12-02-20,Jan_16,0.446015397,0.962287336,-0.199999988,0.201427732,0.041350829
VI,13-02-20,Jan_16,0.445422183,0.962396606,-0.199999988,0.201149899,0.041261597
VI,14-02-20,Jan_16,0.444828968,0.962505876,-0.199999988,0.200872067,0.041172364
VI,15-02-20,Jan_16,0.444235753,0.962615145,-0.199999988,0.200594234,0.041083132
VI,16-02-20,Jan_16,0.443642538,0.962724415,-0.199999988,0.200316402,0.0409939
VI,17-02-20,Jan_16,0.443049323,0.962833685,-0.199999988,0.200038569,0.040904668
VI,18-02-20,Jan_16,0.442456108,0.962942954,-0.199999988,0.199760737,0.040815436
VI,19-02-20,Jan_16,0.441862894,0.963052224,-0.199999988,0.199482905,0.040726203
VI,20-02-20,Jan_16,0.441269679,0.963161494,-0.199999988,0.199205072,0.040636971
VI,21-02-20,Jan_16,0.440676464,0.963270764,-0.199999988,0.19892724,0.040547739
VI,22-02-20,Jan_16,0.440083249,0.963380033,-0.199999988,0.198649407,0.040458507
VI,23-02-20,Jan_16,0.439490034,0.963489303,-0.199999988,0.198371575,0.040369275
VI,24-02-20,Jan_16,0.438896819,0.963598573,-0.199999988,0.198093742,0.040280042
VI,25-02-20,Jan_16,0.438303605,0.963707842,-0.199999988,0.19781591,0.04019081
VI,26-02-20,Jan_16,0.43771039,0.963817112,-0.199999988,0.197538078,0.040101578
VI,27-02-20,Jan_16,0.437117175,0.963926382,-0.199999988,0.197260245,0.040012346
VI,28-02-20,Jan_16,0.43652396,0.964035652,-0.199999988,0.196982413,0.039923114
VI,29-02-20,Jan_16,0.435930745,0.964144921,-0.199999988,0.19670458,0.039833881
VI,01-03-20,Jan_16,0.435337531,0.964254191,-0.199999988,0.196426748,0.039744649
VI,02-03-20,Jan_16,0.434744316,0.964363461,-0.199999988,0.196148915,0.039655417
VI,03-03-20,Jan_16,0.434151101,0.96447273,-0.199999988,0.195871083,0.039566185
VI,04-03-20,Jan_16,0.433557886,0.964582,-0.199999988,0.195593251,0.039476953
VI,05-03-20,Jan_16,0.432964671,0.96469127,-0.199999988,0.195315418,0.03938772
VI,06-03-20,Jan_16,0.432371456,0.96480054,-0.199999988,0.195037586,0.039298488
VI,07-03-20,Jan_16,0.431778242,0.964909809,-0.199999988,0.194759753,0.039209256
VI,08-03-20,Jan_16,0.431185027,0.965019079,-0.199999988,0.194481921,0.039120024
VI,09-03-20,Jan_16,0.430591812,0.965128349,-0.199999988,0.194204088,0.039030792
VI,10-03-20,Jan_16,0.429998597,0.965237618,-0.199999988,0.193926256,0.038941559
VI,11-03-20,Jan_16,0.429405382,0.965346888,-0.199999988,0.193648423,0.038852327
VI,12-03-20,Jan_16,0.428812167,0.965456158,-0.199999988,0.193370591,0.038763095
VI,13-03-20,Jan_16,0.428218953,0.965565428,-0.199999988,0.193092759,0.038673863
VI,14-03-20,Jan_16,0.427625738,0.965674697,-0.199999988,0.192814926,0.038584631
VI,15-03-20,Jan_16,0.427032523,0.965783967,-0.199999988,0.192537094,0.038495398
VI,16-03-20,Jan_16,0.426439308,0.965893237,-0.199999988,0.192259261,0.038406166
VI,17-03-20,Jan_16,0.425846093,0.966002506,-0.199999988,0.191981429,0.038316934
VI,18-03-20,Jan_16,0.425252878,0.966111776,-0.199999988,0.191703596,0.038227702
VI,19-03-20,Jan_16,0.424659664,0.966221046,-0.199999988,0.191425764,0.03813847
VI,20-03-20,Jan_16,0.424066449,0.966330316,-0.199999988,0.191147932,0.038049237
VI,21-03-20,Jan_16,0.423473234,0.966439585,-0.199999988,0.190870099,0.037960005
VI,22-03-20,Jan_16,0.422880019,0.966548855,-0.199999988,0.190592267,0.037870773
VI,23-03-20,Jan_16,0.422286804,0.966658125,-0.199999988,0.190314434,0.037781541
VI,24-03-20,Jan_16,0.42169359,0.966767394,-0.199999988,0.190036602,0.037692309
VI,25-03-20,Jan_16,0.421100375,0.966876664,-0.199999988,0.189758769,0.037603076
VI,26-03-20,Jan_16,0.42050716,0.966985934,-0.199999988,0.189480937,0.037513844
VI,27-03-20,Jan_16,0.419913945,0.967095204,-0.199999988,0.189203105,0.037424612
VI,28-03-20,Jan_16,0.41932073,0.967204473,-0.199999988,0.188925272,0.03733538
VI,29-03-20,Jan_16,0.418727515,0.967313743,-0.199999988,0.18864744,0.037246148
VI,30-03-20,Jan_16,0.418134301,0.967423013,-0.199999988,0.188369607,0.037156915
VI,31-03-20,Jan_16,0.417541086,0.967532282,-0.199999988,0.188091775,0.037067683
VI,01-04-20,Jan_16,0.416947871,0.967641552,-0.199999988,0.187813942,0.036978451
VI,02-04-20,Jan_16,0.416354656,0.967750822,-0.199999988,0.18753611,0.036889219
VI,03-04-20,Jan_16,0.415761441,0.967860092,-0.199999988,0.187258278,0.036799987
VI,04-04-20,Jan_16,0.415168226,0.967969361,-0.199999988,0.186980445,0.036710754
VI,05-04-20,Jan_16,0.414575012,0.968078631,-0.199999988,0.186702613,0.036621522
VI,06-04-20,Jan_16,0.413981797,0.968187901,-0.199999988,0.18642478,0.03653229
VI,07-04-20,Jan_16,0.413388582,0.96829717,-0.199999988,0.186146948,0.036443058
VI,08-04-20,Jan_16,0.412795367,0.96840644,-0.199999988,0.185869115,0.036353826
VI,09-04-20,Jan_16,0.412202152,0.96851571,-0.199999988,0.185591283,0.036264593
VI,10-04-20,Jan_16,0.411608938,0.96862498,-0.199999988,0.185313451,0.036175361
VI,11-04-20,Jan_16,0.411015723,0.968734249,-0.199999988,0.185035618,0.036086129
VI,12-04-20,Jan_16,0.410422508,0.968843519,-0.199999988,0.184757786,0.035996897
VI,13-04-20,Jan_16,0.409829293,0.968952789,-0.199999988,0.184479953,0.035907665
VI,14-04-20,Jan_16,0.409236078,0.969062058,-0.199999988,0.184202121,0.035818432
VI,15-04-20,Jan_16,0.408642863,0.969171328,-0.199999988,0.183924288,0.0357292
VI,16-04-20,Jan_16,0.408049649,0.969280598,-0.199999988,0.183646456,0.035639968
VI,17-04-20,Jan_16,0.407456434,0.969389867,-0.199999988,0.183368623,0.035550736
VI,18-04-20,Jan_16,0.406863219,0.969499137,-0.199999988,0.183090791,0.035461504
VI,19-04-20,Jan_16,0.406270004,0.969608407,-0.199999988,0.182812959,0.035372271
VI,20-04-20,Jan_16,0.405676789,0.969717677,-0.199999988,0.182535126,0.035283039
VI,21-04-20,Jan_16,0.405083574,0.969826946,-0.199999988,0.182257294,0.035193807
VI,22-04-20,Jan_16,0.40449036,0.969936216,-0.199999988,0.181979461,0.035104575
VI,23-04-20,Jan_16,0.403897145,0.970045486,-0.199999988,0.181701629,0.035015343
VI,24-04-20,Jan_16,0.40330393,0.970154755,-0.199999988,0.181423796,0.03492611
VI,25-04-20,Jan_16,0.402710715,0.970264025,-0.199999988,0.181145964,0.034836878
VI,26-04-20,Jan_16,0.4021175,0.970373295,-0.199999988,0.180868132,0.034747646
VI,27-04-20,Jan_16,0.401524285,0.970482565,-0.199999988,0.180590299,0.034658414
VI,28-04-20,Jan_16,0.400931071,0.970591834,-0.199999988,0.180312467,0.034569182
VI,29-04-20,Jan_16,0.400337856,0.970701104,-0.199999988,0.180034634,0.034479949
VI,30-04-20,Jan_16,0.399744641,0.970810374,-0.199999988,0.179756802,0.034390717
VI,01-05-20,Jan_16,0.399151426,0.970919643,-0.199999988,0.179478969,0.034301485
VI,02-05-20,Jan_16,0.398558211,0.971028913,-0.199999988,0.179201137,0.034212253
VI,03-05-20,Jan_16,0.397964997,0.971138183,-0.199999988,0.178923305,0.034123021
VI,04-05-20,Jan_16,0.397371782,0.971247453,-0.199999988,0.178645472,0.034033788
VI,05-05-20,Jan_16,0.396778567,0.971356722,-0.199999988,0.17836764,0.033944556
VI,06-05-20,Jan_16,0.396185352,0.971465992,-0.199999988,0.178089807,0.033855324
VI,07-05-20,Jan_16,0.395592137,0.971575262,-0.199999988,0.177811975,0.033766092
VI,08-05-20,Jan_16,0.394998922,0.971684531,-0.199999988,0.177534142,0.03367686
VI,09-05-20,Jan_16,0.394405708,0.971793801,-0.199999988,0.17725631,0.033587627
VI,10-05-20,Jan_16,0.393812493,0.971903071,-0.199999988,0.176978478,0.033498395
VI,11-05-20,Jan_16,0.393219278,0.972012341,-0.199999988,0.176700645,0.033409163
VI,12-05-20,Jan_16,0.392626063,0.97212161,-0.199999988,0.176422813,0.033319931
VI,13-05-20,Jan_16,0.392032848,0.97223088,-0.199999988,0.17614498,0.033230699
VI,14-05-20,Jan_16,0.391439633,0.97234015,-0.199999988,0.175867148,0.033141466
VI,15-05-20,Jan_16,0.390846419,0.972449419,-0.199999988,0.175589315,0.033052234
VI,16-05-20,Jan_16,0.390253204,0.972558689,-0.199999988,0.175311483,0.032963002
VI,17-05-20,Jan_16,0.389659989,0.972667959,-0.199999988,0.17503365,0.03287377
VI,18-05-20,Jan_16,0.389066774,0.972777229,-0.199999988,0.174755818,0.032784538
VI,19-05-20,Jan_16,0.388473559,0.972886498,-0.199999988,0.174477986,0.032695305
VI,20-05-20,Jan_16,0.387880344,0.972995768,-0.199999988,0.174200153,0.032606073
VI,21-05-20,Jan_16,0.38728713,0.973105038,-0.199999988,0.173922321,0.032516841
VI,22-05-20,Jan_16,0.386693915,0.973214307,-0.199999988,0.173644488,0.032427609
VI,23-05-20,Jan_16,0.3861007,0.973323577,-0.199999988,0.173366656,0.032338377
VI,24-05-20,Jan_16,0.385507485,0.973432847,-0.199999988,0.173088823,0.032249144
VI,25-05-20,Jan_16,0.38491427,0.973542117,-0.199999988,0.172810991,0.032159912
VI,26-05-20,Jan_16,0.384321056,0.973651386,-0.199999988,0.172533159,0.03207068
VI,27-05-20,Jan_16,0.383727841,0.973760656,-0.199999988,0.172255326,0.031981448
VI,28-05-20,Jan_16,0.383134626,0.973869926,-0.199999988,0.171977494,0.031892216
VI,29-05-20,Jan_16,0.382541411,0.973979195,-0.199999988,0.171699661,0.031802983
VI,30-05-20,Jan_16,0.381948196,0.974088465,-0.199999988,0.171421829,0.031713751
VI,31-05-20,Jan_16,0.381354981,0.974197735,-0.199999988,0.171143996,0.031624519
VI,01-06-20,Jan_16,0.380761767,0.974307005,-0.199999988,0.170866164,0.031535287
VI,02-06-20,Jan_16,0.380168552,0.974416274,-0.199999988,0.170588332,0.031446055
VI,03-06-20,Jan_16,0.379575337,0.974525544,-0.199999988,0.170310499,0.031356822
VI,04-06-20,Jan_16,0.378982122,0.974634814,-0.199999988,0.170032667,0.03126759
VI,05-06-20,Jan_16,0.378388907,0.974744083,-0.199999988,0.169754834,0.031178358
VI,06-06-20,Jan_16,0.377795692,0.974853353,-0.199999988,0.169477002,0.031089126
VI,07-06-20,Jan_16,0.377202478,0.974962623,-0.199999988,0.169199169,0.030999894
VI,08-06-20,Jan_16,0.376609263,0.975071893,-0.199999988,0.168921337,0.030910661
VI,09-06-20,Jan_16,0.376016048,0.975181162,-0.199999988,0.168643505,0.030821429
VI,10-06-20,Jan_16,0.375422833,0.975290432,-0.199999988,0.168365672,0.030732197
VI,11-06-20,Jan_16,0.374829618,0.975399702,-0.199999988,0.16808784,0.030642965
VI,12-06-20,Jan_16,0.374236403,0.975508971,-0.199999988,0.167810007,0.030553733
VI,13-06-20,Jan_16,0.373643189,0.975618241,-0.199999988,0.167532175,0.0304645
VI,14-06-20,Jan_16,0.373049974,0.975727511,-0.199999988,0.167254342,0.030375268
VI,15-06-20,Jan_16,0.372456759,0.975836781,-0.199999988,0.16697651,0.030286036
VI,16-06-20,Jan_16,0.371863544,0.97594605,-0.199999988,0.166698678,0.030196804
VI,17-06-20,Jan_16,0.371270329,0.97605532,-0.199999988,0.166420845,0.030107572
VI,18-06-20,Jan_16,0.370677115,0.97616459,-0.199999988,0.166143013,0.030018339
VI,19-06-20,Jan_16,0.3700839,0.976273859,-0.199999988,0.16586518,0.029929107
VI,20-06-20,Jan_16,0.369490685,0.976383129,-0.199999988,0.165587348,0.029839875
VI,21-06-20,Jan_16,0.36889747,0.976492399,-0.199999988,0.165309515,0.029750643
VI,22-06-20,Jan_16,0.368304255,0.976601669,-0.199999988,0.165031683,0.029661411
VI,23-06-20,Jan_16,0.36771104,0.976710938,-0.199999988,0.16475385,0.029572178
VI,24-06-20,Jan_16,0.367117826,0.976820208,-0.199999988,0.164476018,0.029482946
VI,25-06-20,Jan_16,0.366524611,0.976929478,-0.199999988,0.164198186,0.029393714
VI,26-06-20,Jan_16,0.365931396,0.977038747,-0.199999988,0.163920353,0.029304482
VI,27-06-20,Jan_16,0.365338181,0.977148017,-0.199999988,0.163642521,0.02921525
VI,28-06-20,Jan_16,0.364744966,0.977257287,-0.199999988,0.163364688,0.029126017
VI,29-06-20,Jan_16,0.364151751,0.977366557,-0.199999988,0.163086856,0.029036785
VI,30-06-20,Jan_16,0.363558537,0.977475826,-0.199999988,0.162809023,0.028947553
VI,01-07-20,Jan_16,0.362965322,0.977585096,-0.199999988,0.162531191,0.028858321
VI,02-07-20,Jan_16,0.362372107,0.977694366,-0.199999988,0.162253359,0.028769089
VI,03-07-20,Jan_16,0.361778892,0.977803635,-0.199999988,0.161975526,0.028679856
VI,04-07-20,Jan_16,0.361185677,0.977912905,-0.199999988,0.161697694,0.028590624
VI,05-07-20,Jan_16,0.360592462,0.978022175,-0.199999988,0.161419861,0.028501392
VI,06-07-20,Jan_16,0.359999248,0.978131445,-0.199999988,0.161142029,0.02841216
VI,07-07-20,Jan_16,0.359406033,0.978240714,-0.199999988,0.160864196,0.028322928
VI,08-07-20,Jan_16,0.358812818,0.978349984,-0.199999988,0.160586364,0.028233696
VI,09-07-20,Jan_16,0.358219603,0.978459254,-0.199999988,0.160308532,0.028144463
VI,10-07-20,Jan_16,0.357626388,0.978568523,-0.199999988,0.160030699,0.028055231
