source,Region,Date,estimated_fire_area,mean_estimated_fire_brightness,mean_estimated_fire_radiative_power,mean_confidence,std_confidence,var_confidence,count,replaced
Jan_16,WA,19/08/2018,0.802811114,0.784449872,146.0265537,0.685163194,0.876168664,0.860245116,177,"R"
Jan_16,NSW,18/08/2018,0.556385627,0.417704943,67.56428571,0.536093418,0.899095423,0.886391701,42,"R"
Jan_16,NT,18/08/2018,0.562013001,0.822699114,105.982,0.644713376,0.826112756,0.802678736,50,"R"
Jan_16,QL,18/08/2018,0.643609399,0.457382363,73.56212121,0.772148234,0.909061997,0.897717069,66,"R"
Jan_16,WA,18/08/2018,0.774056256,0.673627666,169.5903448,0.69677136,0.870478713,0.853735237,145,"R"
Jan_16,NSW,17/08/2018,0.420638484,0.319943362,29.42692308,0.402988731,0.875030506,0.858943622,26,"R"
Jan_16,NT,17/08/2018,0.765960963,0.726530854,111.2763975,0.597064525,0.88992305,0.875947103,161,"R"
Jan_16,QL,17/08/2018,0.52493232,0.617308976,85.559375,0.443073248,0.858702696,0.840235286,32,"R"
Jan_16,WA,17/08/2018,0.623799879,0.65004406,76.6328125,0.594247611,0.849266706,0.829391218,64,"R"
Jan_16,NSW,16/08/2018,0.510105417,0.43227118,73.8,0.501592357,0.904687835,0.89274955,36,"R"
Jan_16,NT,16/08/2018,0.69715176,0.695723336,176.3560606,0.707295889,0.903643992,0.891563419,66,"R"
Jan_16,QL,16/08/2018,0.595038302,0.652158702,135.3833333,0.509952229,0.908544965,0.897130144,48,"R"
Jan_16,VI,16/08/2018,0.121647034,0.309802113,85,0.133757962,0.837336224,0.830475578,1,"R"
Jan_16,WA,16/08/2018,0.643314428,0.6515792,84.0027027,0.671199862,0.902010202,0.889706387,74,"R"
Jan_16,NSW,15/08/2018,0.713545315,0.669780801,251.6086538,0.677364037,0.907448433,0.895885166,104,"R"
Jan_16,NT,15/08/2018,0.728965424,0.678037332,92.20526316,0.638283607,0.87973775,0.86432423,133,"R"
Jan_16,QL,15/08/2018,0.606140318,0.573712529,68.54716981,0.408845091,0.806411073,0.779829914,53,"R"
Jan_16,WA,15/08/2018,0.644480837,0.606852036,67.72142857,0.48343949,0.865745875,0.848313945,70,"R"
Jan_16,NSW,14/08/2018,0.511899884,0.505027754,63.50512821,0.442430181,0.874595434,0.858446023,39,"R"
Jan_16,NT,14/08/2018,0.69916362,0.617541786,112.433871,0.437230327,0.864610291,0.847012298,62,"R"
Jan_16,QL,14/08/2018,0.556255731,0.568593916,47.74827586,0.515813749,0.886044258,0.871523961,58,"R"
Jan_16,TA,14/08/2018,0.105431159,0.429500238,48.6,1,0.304985318,0.173861232,3,"R"
Jan_16,WA,14/08/2018,0.709847481,0.685813678,99.29047619,0.602972399,0.919300655,0.909326532,105,"R"
Jan_16,NSW,13/08/2018,0.472235821,0.467944435,86.02592593,0.620901156,0.919987745,0.910104716,27,"R"
Jan_16,NT,13/08/2018,0.733438487,0.665039214,69.80310559,0.500138466,0.885219177,0.870582596,161,"R"
Jan_16,QL,13/08/2018,0.567922143,0.493465089,54.59714286,0.378343949,0.81170233,0.785977379,35,"R"
Jan_16,WA,13/08/2018,0.71433745,0.651903562,79.31483871,0.610108897,0.880387108,0.865066029,155,"R"
Jan_16,NSW,12/08/2018,0.044516515,0.635460142,51.5,0.267515924,0.837336224,0.830475578,1,"R"
Jan_16,NT,12/08/2018,0.608553193,0.744211554,80.22631579,0.533467426,0.876363474,0.860467849,57,"R"
Jan_16,QL,12/08/2018,0.522137828,0.637860661,52.68717949,0.515596929,0.838049095,0.816468141,39,"R"
Jan_16,SA,12/08/2018,0.176921067,0.667228132,29.86666667,0.133757962,0.550769833,0.472478806,3,"R"
Jan_16,WA,12/08/2018,0.97089134,0.86565294,151.7136808,0.7338534,0.863404312,0.845629589,614,"R"
Jan_16,NSW,11/08/2018,0.283535929,0.309802113,71.6,0.189490446,0.837339441,0.815649428,4,"R"
Jan_16,NT,11/08/2018,0.782175409,0.751583721,75.17525253,0.614521006,0.86952437,0.852642546,198,"R"
Jan_16,QL,11/08/2018,0.67696971,0.439510279,54.77307692,0.507022701,0.856721669,0.837960629,78,"R"
Jan_16,WA,11/08/2018,0.937610131,0.915596542,166.0784058,0.722939167,0.869890353,0.853061612,690,"R"
Jan_16,NSW,10/08/2018,0.225359475,0.671900117,41.875,0.300955414,0.783447938,0.753055459,4,"R"
Jan_16,NT,10/08/2018,0.855099481,0.706643262,129.5276995,0.64618283,0.887169435,0.872807437,213,"R"
Jan_16,QL,10/08/2018,0.696651106,0.696841246,71.13103448,0.491598946,0.863373829,0.845594635,116,"R"
Jan_16,SA,10/08/2018,0.065676269,0.900114705,207.8,1,0.837336224,0.830475578,1,"R"
Jan_16,WA,10/08/2018,0.993760591,0.882051529,161.548125,0.77544785,0.871417229,0.854809575,640,"R"
Jan_16,NSW,09/08/2018,0.207303582,0.318860358,43.55,0.501592357,0.560162831,0.484112403,4,"R"
Jan_16,NT,09/08/2018,0.573605043,0.650164318,100.0777778,0.427695211,0.899288642,0.886611494,27,"R"
Jan_16,QL,09/08/2018,0.732396634,0.616391349,86.11639344,0.507622429,0.852305973,0.83288664,122,"R"
Jan_16,SA,09/08/2018,0.41336743,0.625750576,76.37692308,0.384125429,0.870421109,0.853669289,13,"R"
Jan_16,VI,09/08/2018,0.051179113,0.062167366,27.3,0.133757962,0.837336224,0.830475578,1,"R"
Jan_16,WA,09/08/2018,0.623695718,0.663949532,81.21639344,0.651247781,0.885425159,0.870817625,61,"R"
Jan_16,NSW,08/08/2018,0.222064653,0.427524155,50.05714286,0.343949044,0.88342399,0.868533804,7,"R"
Jan_16,NT,08/08/2018,0.737789695,0.582464161,54.86818182,0.48552403,0.876364627,0.860469167,154,"R"
Jan_16,QL,08/08/2018,0.601214767,0.579568935,80.21153846,0.517883391,0.798388923,0.770494045,52,"R"
Jan_16,SA,08/08/2018,0.051179113,0.284570415,47.5,0.133757962,0.837336224,0.830475578,1,"R"
Jan_16,WA,08/08/2018,0.589056004,0.608932546,117.7703704,0.419438547,0.755656259,0.720437888,27,"R"
Jan_16,NT,07/08/2018,0.695955534,0.674860142,94.27522936,0.480628762,0.889016291,0.87491343,109,"R"
Jan_16,QL,07/08/2018,0.401831142,0.329681857,40.40769231,0.339539442,0.876835156,0.8610071,13,"R"
Jan_16,WA,07/08/2018,0.409334371,0.550099602,51.51666667,0.411181882,0.929791479,0.921196097,18,"R"
Jan_16,NSW,06/08/2018,0.189534096,0.235834781,45.66666667,0.297239915,0.714053508,0.671158901,3,"R"
Jan_16,NT,06/08/2018,0.711934923,0.638136171,59.48525641,0.483872285,0.884102243,0.86930797,156,"R"
Jan_16,QL,06/08/2018,0.310775861,0.414664183,75.96666667,0.564755839,0.889486585,0.875449575,6,"R"
Jan_16,SA,06/08/2018,0.100012087,0.390852141,40.35,0.49044586,0.3501666,0.225429681,2,"R"
Jan_16,WA,06/08/2018,0.445123917,0.502799342,42.72,0.422675159,0.80524731,0.778476741,25,"R"
Jan_16,NSW,05/08/2018,0.611125562,0.539584217,62.77164179,0.449852648,0.814020195,0.788667754,67,"R"
Jan_16,NT,05/08/2018,0.748464044,0.55217505,88.73863636,0.381007528,0.851883439,0.83240084,88,"R"
Jan_16,QL,05/08/2018,0.203227042,0.553543219,23.65,0.267515924,0.769279829,0.736456764,6,"R"
Jan_16,SA,05/08/2018,0.30688192,0.396317179,191.95,0.445859873,0.533352231,0.450859361,2,"R"
Jan_16,TA,05/08/2018,0.459156538,0.591258672,153.2809524,0.760084926,0.874180453,0.857971358,21,"R"
Jan_16,VI,05/08/2018,0.774035541,0.409584769,89.27818182,0.452345107,0.867444199,0.85025999,110,"R"
Jan_16,WA,05/08/2018,0.76299795,0.71421406,63.81809045,0.51464328,0.863010859,0.845178395,199,"R"
Jan_16,NSW,04/08/2018,0.510762087,0.567286855,86.67391304,0.484630296,0.862187423,0.844233981,23,"R"
Jan_16,NT,04/08/2018,0.606645844,0.740563563,98.604,0.618853503,0.854455287,0.835357031,50,"R"
Jan_16,QL,04/08/2018,0.486153183,0.616569129,67.02962963,0.343477235,0.785351729,0.755281212,27,"R"
Jan_16,VI,04/08/2018,0,0.173339973,13.3,0.401273885,0.837336224,0.830475578,1,"R"
Jan_16,WA,04/08/2018,0.794947151,0.805780647,81.34672489,0.611548411,0.875193437,0.859129955,229,"R"
Jan_16,NSW,03/08/2018,0.298022365,0.852051339,68.45,0.62866242,0.967879713,0.964079054,10,"R"
Jan_16,NT,03/08/2018,0.139372412,0.689921434,31.15,0.356687898,0.985733696,0.984071944,4,"R"
Jan_16,QL,03/08/2018,0.168115102,0.473468884,49,0.430997877,0.779303524,0.748206374,3,"R"
Jan_16,TA,03/08/2018,0.169618624,0.488686436,17.28,0.214012739,0.620572088,0.558396047,5,"R"
Jan_16,VI,03/08/2018,0.238594341,0.609128019,41.4875,0.440286624,0.858565422,0.8400777,8,"R"
Jan_16,WA,03/08/2018,0.644301207,0.863280293,137.4897059,0.613057325,0.898354366,0.885548636,68,"R"
Jan_16,NSW,02/08/2018,0.200639531,0.625515003,31.4,0.463694267,0.844063022,0.823400689,5,"R"
Jan_16,NT,02/08/2018,0.02962155,0.664058673,24.7,0.089171975,0.837336224,0.830475578,1,"R"
Jan_16,QL,02/08/2018,0.4431834,0.813290782,51.11212121,0.640416908,0.881183697,0.865975872,33,"R"
Jan_16,SA,02/08/2018,0.385548854,0.712688961,146.8666667,0.698513801,0.819166539,0.794635647,6,"R"
Jan_16,WA,02/08/2018,0.22387067,0.59918156,34.4,0.522292993,0.855326947,0.836358549,7,"R"
Jan_16,NSW,01/08/2018,0.273041767,0.535280929,40.71666667,0.809978769,0.895207646,0.881967246,6,"R"
Jan_16,NT,01/08/2018,0.318894916,0.680111078,82.65,0.882802548,0.855480897,0.836535413,10,"R"
Jan_16,QL,01/08/2018,0.540277484,0.824271288,253.20625,0.661823248,0.921606652,0.911937813,32,"R"
Jan_16,SA,01/08/2018,0.263285763,0.559898106,57.84,0.740127388,0.769762135,0.737022819,5,"R"
Jan_16,WA,01/08/2018,0.661880836,0.700740563,192.5233333,0.639808917,0.863731024,0.846004217,60,"R"
Jan_16,NSW,31/07/2018,0.54348272,0.369608559,53.24333333,0.258598726,0.618655532,0.556055217,30,"R"
Jan_16,NT,31/07/2018,0.668753031,0.67353052,136.9716667,0.624203822,0.849777996,0.829979421,60,"R"
Jan_16,QL,31/07/2018,0.684676742,0.523630073,88.14027778,0.493542109,0.889191782,0.8751135,72,"R"
Jan_16,VI,31/07/2018,0.205443247,0.486533438,79.275,0.746815287,0.628321592,0.567849655,4,"R"
Jan_16,WA,31/07/2018,0.539887419,0.471939939,52.3027027,0.660354622,0.914297823,0.903657038,37,"R"
Jan_16,NSW,30/07/2018,0.360847826,0.38435405,43.08666667,0.433970276,0.835766256,0.813833981,15,"R"
Jan_16,NT,30/07/2018,0.693989318,0.632529266,78.71583333,0.566613588,0.886298367,0.871813848,120,"R"
Jan_16,QL,30/07/2018,0.644979253,0.553749977,62.6125,0.333001592,0.769458928,0.73666697,64,"R"
Jan_16,SA,30/07/2018,0.344113499,0.343952688,64.88888889,0.797593772,0.846657605,0.82638852,9,"R"
Jan_16,WA,30/07/2018,0.554913651,0.682844954,262.1086957,0.662974245,0.925969872,0.916875232,23,"R"
Jan_16,NSW,29/07/2018,0.386038467,0.589810388,154.4466667,0.576645435,0.869956484,0.853137332,15,"R"
Jan_16,NT,29/07/2018,0.636638476,0.623907985,178.6289474,0.611297352,0.894998902,0.881729581,38,"R"
Jan_16,QL,29/07/2018,0.642775061,0.523438413,52.16056338,0.398761999,0.840662493,0.819481959,71,"R"
Jan_16,WA,29/07/2018,0.400315664,0.617142125,92.69285714,0.646496815,0.922868454,0.913366129,14,"R"
Jan_16,NSW,28/07/2018,0.230207515,0.443068729,106.5,0.457006369,0.660469657,0.606866299,4,"R"
Jan_16,NT,28/07/2018,0.708721539,0.681277544,86.49770992,0.525502018,0.888968063,0.874858446,131,"R"
Jan_16,QL,28/07/2018,0.575636082,0.516090335,85.61923077,0.281234689,0.788264101,0.758684003,26,"R"
Jan_16,WA,28/07/2018,0.493034334,0.593394959,124.8375,0.479299363,0.908524936,0.897107406,16,"R"
Jan_16,NSW,27/07/2018,0.387047647,0.436991989,52.6,0.503559386,0.820648494,0.79635277,17,"R"
Jan_16,NT,27/07/2018,0.827047035,0.710921724,364.2264706,0.63513176,0.881202197,0.865997001,102,"R"
Jan_16,QL,27/07/2018,0.670189553,0.645574688,89.24339623,0.521571927,0.854352376,0.835238775,106,"R"
Jan_16,WA,27/07/2018,0.369635296,0.61993224,60.78461538,0.507594316,0.722091227,0.680722736,13,"R"
Jan_16,NSW,26/07/2018,0.33837639,0.298965109,53.6875,0.445859873,0.901415183,0.889029902,8,"R"
Jan_16,NT,26/07/2018,0.849362605,0.779369557,108.2570552,0.612852174,0.876513667,0.860639564,326,"R"
Jan_16,QL,26/07/2018,0.587264958,0.506788183,120.6393939,0.514765489,0.845325251,0.824854458,33,"R"
Jan_16,VI,26/07/2018,0.044516515,0.423570091,78.7,0.757961783,0.837336224,0.830475578,1,"R"
Jan_16,WA,26/07/2018,0.528248187,0.550705498,67.07096774,0.470310253,0.837803923,0.816185307,31,"R"
Jan_16,NSW,25/07/2018,0.401841039,0.525197401,40.88333333,0.475583864,0.844123702,0.823470586,24,"R"
Jan_16,NT,25/07/2018,0.795487703,0.565973159,89.33529412,0.392422256,0.82553991,0.802015951,136,"R"
Jan_16,QL,25/07/2018,0.673314207,0.62333344,55.55373134,0.550004753,0.850349329,0.830636617,134,"R"
Jan_16,WA,25/07/2018,0.546125175,0.597462817,66.96129032,0.430039038,0.807392306,0.780970541,31,"R"
Jan_16,NSW,24/07/2018,0.498404997,0.322920642,37.51153846,0.301812837,0.819453451,0.794968138,26,"R"
Jan_16,NT,24/07/2018,0.766845611,0.660371212,92.31627907,0.465906285,0.871997031,0.85547317,129,"R"
Jan_16,QL,24/07/2018,0.540431312,0.491760113,80.24473684,0.485752598,0.893786137,0.88034857,38,"R"
Jan_16,WA,24/07/2018,0.608939701,0.561470312,101.5641026,0.62077413,0.81207576,0.786410929,39,"R"
Jan_16,NSW,23/07/2018,0.436739452,0.394469544,36.216,0.354904459,0.70192349,0.656686271,25,"R"
Jan_16,NT,23/07/2018,0.868599124,0.664923231,89.40848485,0.547191662,0.875692135,0.859700241,330,"R"
Jan_16,QL,23/07/2018,0.597643428,0.6277987,55.56266667,0.531464968,0.882879142,0.867911823,75,"R"
Jan_16,NSW,22/07/2018,0.276415076,0.293034517,30.6875,0.362261146,0.947675836,0.941372199,8,"R"
Jan_16,NT,22/07/2018,0.689927831,0.649838671,87.19473684,0.467566209,0.859568984,0.841229647,76,"R"
Jan_16,QL,22/07/2018,0.505579455,0.420602881,37.14857143,0.378343949,0.86973647,0.852885413,35,"R"
Jan_16,WA,22/07/2018,0.478791047,0.667956877,89.21,0.512738853,0.873094686,0.85672922,20,"R"
Jan_16,NSW,21/07/2018,0.116667134,0.275124101,20.1,0.133757962,0.666964811,0.614709098,3,"R"
Jan_16,NT,21/07/2018,0.756686517,0.682215514,70.94108911,0.493315255,0.870102569,0.853304593,202,"R"
Jan_16,QL,21/07/2018,0.424726906,0.458910657,42.26842105,0.286288971,0.777422104,0.74600334,19,"R"
Jan_16,WA,21/07/2018,0.613955524,0.629749684,123.2078947,0.501005699,0.863377746,0.845599126,38,"R"
Jan_16,NSW,20/07/2018,0.249852388,0.458820098,39.3375,0.473726115,0.858139232,0.839588412,8,"R"
Jan_16,NT,20/07/2018,0.656226547,0.477304018,99.17111111,0.426043878,0.856925834,0.838195105,45,"R"
Jan_16,QL,20/07/2018,0.531836321,0.49706294,63.36,0.361146497,0.795594099,0.767237083,30,"R"
Jan_16,WA,20/07/2018,0.560349903,0.805693622,106.268,0.613503185,0.887520312,0.873207614,50,"R"
Jan_16,NSW,19/07/2018,0.434842042,0.346384807,67.79285714,0.343949044,0.832552976,0.810123728,14,"R"
Jan_16,NT,19/07/2018,0.764301149,0.650619787,84.73387978,0.592043437,0.859285058,0.840903767,183,"R"
Jan_16,QL,19/07/2018,0.469625363,0.415445917,68.17894737,0.523298693,0.896764217,0.883739141,19,"R"
Jan_16,WA,19/07/2018,0.593441402,0.596300385,90.1625,0.54339172,0.906273635,0.894551003,48,"R"
Jan_16,NSW,18/07/2018,0.455612916,0.444230358,50.25357143,0.464968153,0.896973843,0.883977718,28,"R"
Jan_16,NT,18/07/2018,0.821521645,0.54668099,113.435119,0.495488323,0.867022164,0.849776467,168,"R"
Jan_16,QL,18/07/2018,0.559323458,0.538786734,46.77407407,0.415310214,0.864300958,0.846657671,54,"R"
Jan_16,WA,18/07/2018,0.597356958,0.698376259,78.25352113,0.592805239,0.876571434,0.860705607,71,"R"
Jan_16,NSW,17/07/2018,0.400883268,0.323217003,49.7,0.297239915,0.626953933,0.56618259,12,"R"
Jan_16,NT,17/07/2018,0.684213759,0.637404949,58.30714286,0.429538216,0.880834076,0.865576565,112,"R"
Jan_16,QL,17/07/2018,0.398475472,0.426300547,29.99047619,0.375796178,0.797254427,0.769172233,21,"R"
Jan_16,VI,17/07/2018,0.061673275,0.35746029,35.2,0.445859873,0.949028574,0.942895333,2,"R"
Jan_16,WA,17/07/2018,0.59371392,0.522044675,133.7692308,0.39955904,0.839822517,0.818513488,26,"R"
Jan_16,NSW,16/07/2018,0.314581339,0.394375611,44.4,0.4134337,0.882150274,0.867079652,11,"R"
Jan_16,NT,16/07/2018,0.75243539,0.61895407,87.57037037,0.534041047,0.892389346,0.878757547,135,"R"
Jan_16,QL,16/07/2018,0.507441388,0.597938842,49.37,0.516082803,0.819560458,0.795092137,40,"R"
Jan_16,TA,16/07/2018,0,0.236854037,20.4,0.133757962,0.837336224,0.830475578,1,"R"
Jan_16,WA,16/07/2018,0.432091992,0.613672906,60.35238095,0.554140127,0.918863986,0.908831911,21,"R"
Jan_16,NSW,15/07/2018,0.402496447,0.384221366,52.41666667,0.520169851,0.913375253,0.902610876,18,"R"
Jan_16,NT,15/07/2018,0.831078775,0.885527595,163.1324638,0.750207699,0.860373245,0.842152631,345,"R"
Jan_16,QL,15/07/2018,0.359470355,0.45244235,39.50666667,0.356687898,0.856908481,0.838175176,15,"R"
Jan_16,SA,15/07/2018,0.226049295,0.530229073,46.96,0.624203822,0.658250823,0.604183974,5,"R"
Jan_16,WA,15/07/2018,0.595028649,0.631397957,70.66538462,0.492160706,0.817827151,0.793083174,52,"R"
Jan_16,NSW,14/07/2018,0.249520964,0.302915675,30.33333333,0.222929936,0.753133845,0.717465653,6,"R"
Jan_16,NT,14/07/2018,0.87785957,0.622186528,101.9312303,0.586228375,0.877623133,0.861907827,317,"R"
Jan_16,QL,14/07/2018,0.560701618,0.555539906,44.30416667,0.407776008,0.736698923,0.698050933,48,"R"
Jan_16,VI,14/07/2018,0.022575427,0.38388964,43.6,0.535031847,0.837336224,0.830475578,1,"R"
Jan_16,WA,14/07/2018,0.708622961,0.625419299,140.7171429,0.584076433,0.876290293,0.86038418,70,"R"
Jan_16,NSW,13/07/2018,0.395925472,0.36326218,56.78461538,0.288094071,0.738127376,0.699741765,13,"R"
Jan_16,NT,13/07/2018,0.660367511,0.641253046,118.9327869,0.575963245,0.895721014,0.882551696,61,"R"
Jan_16,QL,13/07/2018,0.544951734,0.518390038,43.9673913,0.414843534,0.817500538,0.792704523,46,"R"
Jan_16,WA,13/07/2018,0.465187278,0.623470715,53.68928571,0.517515924,0.90051953,0.888011457,28,"R"
Jan_16,NSW,12/07/2018,0.181969883,0.80807275,26.26,0.258598726,0.924907044,0.915672948,5,"R"
Jan_16,NT,12/07/2018,0.858478152,0.762426765,137.5947692,0.766604605,0.882339042,0.867295187,325,"R"
Jan_16,QL,12/07/2018,0.559864861,0.683956078,85.97727273,0.531991893,0.87197141,0.855443849,44,"R"
Jan_16,WA,12/07/2018,0.959797241,0.738774742,172.0509695,0.637542566,0.878296036,0.862676889,361,"R"
Jan_16,NSW,11/07/2018,0.044516515,0.554672737,42.6,0.356687898,0.837336224,0.830475578,1,"R"
Jan_16,NT,11/07/2018,0.809044368,0.590597143,128.4990338,0.668359026,0.888244708,0.874033689,207,"R"
Jan_16,QL,11/07/2018,0.77091756,0.746929749,56.97336245,0.5560593,0.862920519,0.845074791,229,"R"
Jan_16,TA,11/07/2018,0.02962155,0.39879969,47.5,0.535031847,0.837336224,0.830475578,1,"R"
Jan_16,WA,11/07/2018,1,0.814674209,160.9314456,0.685667366,0.871808901,0.855257861,671,"R"
Jan_16,NT,10/07/2018,0.852521117,0.79533618,93.71092715,0.640591387,0.88751214,0.873198293,302,"R"
Jan_16,QL,10/07/2018,0.618878019,0.607343936,93.12820513,0.489302629,0.838868958,0.817413825,39,"R"
Jan_16,TA,10/07/2018,0.183282326,0.606728615,104.1,0.430997877,0.827333425,0.804090745,3,"R"
Jan_16,WA,10/07/2018,0.994467044,0.683698506,151.117,0.84477707,0.840157516,0.818899757,700,"R"
Jan_16,NSW,09/07/2018,0.362292579,0.546196309,55.83333333,0.416135881,0.916738627,0.906423842,12,"R"
Jan_16,NT,09/07/2018,0.716767637,0.748387982,71.90352113,0.628599623,0.853208549,0.833924201,142,"R"
Jan_16,QL,09/07/2018,0.739045882,0.687281882,104.1745455,0.562188767,0.859087881,0.840677443,110,"R"
Jan_16,SA,09/07/2018,0.578703087,0.587912439,137.7821429,0.638535032,0.858961143,0.840531964,28,"R"
Jan_16,WA,09/07/2018,0.658081189,0.797418316,122.4,0.689877776,0.878917283,0.863386808,74,"R"
Jan_16,NSW,08/07/2018,0.312442513,0.542005698,50.76428571,0.436305733,0.789904015,0.760598945,14,"R"
Jan_16,NT,08/07/2018,0.573923764,0.617744476,101.98,0.443312102,0.882124588,0.867050323,35,"R"
Jan_16,QL,08/07/2018,0.388930804,0.57593366,133.7384615,0.521313082,0.844376619,0.823761914,13,"R"
Jan_16,WA,08/07/2018,0.551321536,0.621377107,71.74444444,0.500353857,0.846959893,0.826736505,36,"R"
Jan_16,NSW,07/07/2018,0.189242148,0.297501917,35.36,0.597452229,0.89331995,0.87981761,5,"R"
Jan_16,NT,07/07/2018,0.571170262,0.510097251,54.504,0.406624204,0.841186508,0.820086034,50,"R"
Jan_16,QL,07/07/2018,0.635009679,0.594217041,42.33673469,0.456323931,0.822035491,0.797959298,98,"R"
Jan_16,WA,07/07/2018,0.535796366,0.590136819,297.4608696,0.757961783,0.893814226,0.880380559,23,"R"
Jan_16,NSW,06/07/2018,0.385030895,0.490980955,52.87272727,0.54313839,0.852016179,0.832553461,22,"R"
Jan_16,NT,06/07/2018,0.774816756,0.575995747,74.12623762,0.521347039,0.894439062,0.88109212,202,"R"
Jan_16,QL,06/07/2018,0.606468572,0.643526525,49.24190476,0.567728238,0.860117405,0.841859044,105,"R"
Jan_16,SA,06/07/2018,0.463214884,0.635965972,199.5882353,0.676657924,0.79807079,0.770123424,17,"R"
Jan_16,WA,06/07/2018,0.559813638,0.552441563,89.73478261,0.364441983,0.778881326,0.747712098,23,"R"
Jan_16,NSW,05/07/2018,0.595220719,0.433419658,90.615625,0.380374204,0.709054524,0.665200255,32,"R"
Jan_16,NT,05/07/2018,0.760449676,0.686278399,51.9372093,0.454569693,0.857106203,0.838402242,215,"R"
Jan_16,QL,05/07/2018,0.313177426,0.278161992,32.61111111,0.569709837,0.911904972,0.900943204,9,"R"
Jan_16,SA,05/07/2018,0.116431495,0.736547988,121.1333333,0.698513801,1,1,3,"R"
Jan_16,TA,05/07/2018,0.108443238,0.170250088,59,0.089171975,0.837336224,0.830475578,1,"R"
Jan_16,VI,05/07/2018,0.248410974,0.459393609,170.3,0.475583864,1,1,3,"R"
Jan_16,WA,05/07/2018,0.822938175,0.582920742,67.63953488,0.479869649,0.841008061,0.819880333,215,"R"
Jan_16,NSW,04/07/2018,0.561623867,0.626504636,68.54634146,0.514370048,0.880267263,0.864929132,41,"R"
Jan_16,NT,04/07/2018,0.644130302,0.624764443,60.57236842,0.559671472,0.883560722,0.868689881,76,"R"
Jan_16,QL,04/07/2018,0.437549372,0.852679538,145.1571429,0.72611465,0.81860437,0.793984105,21,"R"
Jan_16,SA,04/07/2018,0.244803571,0.835700098,94.46666667,0.713375796,0.86805782,0.850962928,9,"R"
Jan_16,VI,04/07/2018,0.546255366,0.683582602,57.60909091,0.467477321,0.868242249,0.851174183,66,"R"
Jan_16,WA,04/07/2018,0.670167461,0.637304958,62.81637931,0.599989018,0.882599538,0.867592607,116,"R"
Jan_16,NSW,03/07/2018,0.316103228,0.579212922,52,0.169426752,0.737730379,0.699271913,5,"R"
Jan_16,NT,03/07/2018,0.432529031,0.697189598,52.00714286,0.5,0.79834051,0.770437647,14,"R"
Jan_16,SA,03/07/2018,0.193989073,0.678782876,101.35,0.535031847,0.753133845,0.717465653,2,"R"
Jan_16,TA,03/07/2018,0.313898074,0.370938426,74.675,0.334394904,0.904215847,0.892213257,4,"R"
Jan_16,VI,03/07/2018,0.214618189,0.550799241,166.35,0.579617834,1,1,2,"R"
Jan_16,WA,03/07/2018,0.693572407,0.581139453,65.29322034,0.759473173,0.895575068,0.882385549,118,"R"
Jan_16,NSW,02/07/2018,0.329069755,0.622355986,50.81,0.682165605,0.851568926,0.832039202,10,"R"
Jan_16,QL,02/07/2018,0.525577069,0.538638452,83.00416667,0.603768578,0.913553162,0.902812634,24,"R"
Jan_16,WA,02/07/2018,0.328857889,0.522859776,40.25555556,0.371549894,0.875007418,0.858917216,9,"R"
Jan_16,NSW,01/07/2018,0.256509731,0.554834079,38.2,0.527600849,0.904759917,0.892831448,6,"R"
Jan_16,NT,01/07/2018,0,0.616320644,75.9,1,0.837336224,0.830475578,1,"R"
Jan_16,QL,01/07/2018,0.63553916,0.779545856,193.1230769,0.718863302,0.868014243,0.850913011,65,"R"
Jan_16,SA,01/07/2018,0.228777709,0.460909059,26.925,0.886146497,0.861940338,0.843950559,8,"R"
Jan_16,WA,01/07/2018,0.681983799,0.813154187,130.9157895,0.737428763,0.868741258,0.85174573,76,"R"
Jan_16,NSW,30/06/2018,0.007421228,0.385879727,33.2,0.445859873,0.837336224,0.830475578,1,"R"
Jan_16,NT,30/06/2018,0.608416184,0.549517035,68.51176471,0.447826902,0.887249153,0.872898359,68,"R"
Jan_16,QL,30/06/2018,0.095614527,0.450703314,23.65,0.200636943,0.212474142,0.083199388,2,"R"
Jan_16,WA,30/06/2018,0.592863811,0.535613874,102.98,0.549044586,0.91529792,0.904790883,35,"R"
Jan_16,NSW,29/06/2018,0.022575427,0.344954264,20.1,0.178343949,0.837336224,0.830475578,1,"R"
Jan_16,NT,29/06/2018,0.601118423,0.655057608,76.24142857,0.572611465,0.913211389,0.902425038,70,"R"
Jan_16,QL,29/06/2018,0.312051999,0.433647957,43.12,0.575159236,0.841975461,0.820995385,10,"R"
Jan_16,WA,29/06/2018,0.344772665,0.581807041,67.9,0.506658946,0.90910496,0.897765836,11,"R"
Jan_16,NT,28/06/2018,0.74500768,0.598550675,70.48108108,0.420554312,0.840170807,0.818915082,148,"R"
Jan_16,QL,28/06/2018,0.526386015,0.461750116,68.21923077,0.497305242,0.890767097,0.876909101,26,"R"
Jan_16,VI,28/06/2018,0.061673275,0.279511686,22.45,0.24522293,0.452225111,0.349805679,2,"R"
Jan_16,WA,28/06/2018,0.588594161,0.584788671,128.9555556,0.497051191,0.814238266,0.788920792,27,"R"
Jan_16,NSW,27/06/2018,0.158767827,0.465944238,133.3,0.423566879,0.600689514,0.534058749,2,"R"
Jan_16,NT,27/06/2018,0.449003292,0.327905341,98.37142857,0.27388535,0.752126264,0.716277835,7,"R"
