Source,Region,Date,Vegetation_index_mean,Vegetation_index_max,Vegetation_index_min,Vegetation_index_std,Vegetation_index_variance
Jan_30_refreshed_Jan_31,NT,01-01-18,0.30912545,0.99939996,-0.199999988,0.147226144,0.021675537
Jan_30_refreshed_Jan_31,NT,02-01-18,0.355277533,0.997599959,-0.199999988,0.174994704,0.030623146
Jan_30_refreshed_Jan_31,NT,03-01-18,0.36048879,0.980099976,-0.199999988,0.170073786,0.028925093
Jan_30_refreshed_Jan_31,NT,04-01-18,0.331691618,0.981299996,-0.199999988,0.14945749,0.022337541
Jan_30_refreshed_Jan_31,NT,05-01-18,0.303245842,0.992599964,-0.199999988,0.128023429,0.016389998
Jan_30_refreshed_Jan_31,NT,06-01-18,0.289348782,0.995399952,-0.199999988,0.117259712,0.01374984
Jan_30_refreshed_Jan_31,NT,07-01-18,0.272937577,0.996699989,-0.199999988,0.105652808,0.011162516
Jan_30_refreshed_Jan_31,NT,08-01-18,0.255870758,0.998099983,-0.199999988,0.097322908,0.009471748
Jan_30_refreshed_Jan_31,NT,09-01-18,0.24416655,0.98089999,-0.199999988,0.087952404,0.007735625
Jan_30_refreshed_Jan_31,NT,10-01-18,0.249661742,0.989299953,-0.199999988,0.096147518,0.009244345
Jan_30_refreshed_Jan_31,NT,11-01-18,0.267516275,0.99119997,-0.199999988,0.115388418,0.013314487
Jan_30_refreshed_Jan_31,NT,12-01-18,0.272988204,0.995599985,-0.199999988,0.133489228,0.017819374
Jan_30_refreshed_Jan_31,NT,01-01-19,0.283024028,0.998699963,-0.199999988,0.153763108,0.023643093
Jan_30_refreshed_Jan_31,NT,02-01-19,0.295194654,0.996099949,-0.199999988,0.169955871,0.028884998
Jan_30_refreshed_Jan_31,NT,03-01-19,0.288626771,0.992299974,-0.199999988,0.159342054,0.02538989
Jan_30_refreshed_Jan_31,NT,04-01-19,0.294823903,0.993599951,-0.199999988,0.155837904,0.024285452
Jan_30_refreshed_Jan_31,NT,05-01-19,0.284851255,0.996099949,-0.199999988,0.14075114,0.019810883
Jan_30_refreshed_Jan_31,NT,06-01-19,0.26891598,0.996699989,-0.199999988,0.124697022,0.015549347
Jan_30_refreshed_Jan_31,NT,07-01-19,0.249432812,0.994999945,-0.199999988,0.108991825,0.011879218
Jan_30_refreshed_Jan_31,NT,08-01-19,0.234974562,0.997799993,-0.199999988,0.095971129,0.009210458
Jan_30_refreshed_Jan_31,NT,09-01-19,0.224268902,0.985099971,-0.199999988,0.085892542,0.007377529
Jan_30_refreshed_Jan_31,NT,10-01-19,0.219793818,0.991799951,-0.199999988,0.086056904,0.007405791
Jan_30_refreshed_Jan_31,NT,11-01-19,0.223274292,0.995499969,-0.199999988,0.097289167,0.009465182
Jan_30_refreshed_Jan_31,NT,12-01-19,0.231603371,0.971099973,-0.199999988,0.111062245,0.012334822
Jan_30_refreshed_Jan_31,NT,01-01-20,0.247596558,0.996699989,-0.199999988,0.131175948,0.017207129
Jan_30_refreshed_Jan_31,NT,02-01-20,0.308484759,1.193499923,-0.498999983,0.160477791,0.025753122
Jan_30_refreshed_Jan_31,NT,03-01-20,0.347694952,1.049899936,-0.419,0.172190336,0.029649512
Jan_30_refreshed_Jan_31,NT,04-01-20,0.32254023,0.999300003,-0.199999988,0.157621481,0.024844531
Jan_30_refreshed_Jan_31,NT,05-01-20,0.298314334,1.041299939,-0.326999992,0.138008028,0.019046216
Jan_30_refreshed_Jan_31,NT,06-01-20,0.280739343,0.987899959,-0.199999988,0.124939031,0.015609762
Jan_30_refreshed_Jan_31,NT,07-01-20,0.264257426,0.997599959,-0.199999988,0.109338215,0.011954845
Jan_30_refreshed_Jan_31,NT,08-01-20,0.24655694,0.998099983,-0.199999988,0.094976993,0.009020629
Jan_30_refreshed_Jan_31,NT,09-01-20,0.238947164,0.985899985,-0.199999988,0.089693943,0.008045003
Jan_30_refreshed_Jan_31,NT,10-01-20,0.243616367,0.992599964,-0.199999988,0.100568801,0.010114084
Jan_30_refreshed_Jan_31,NT,11-01-20,0.24683477,0.9903,-0.199999988,0.112381915,0.012629695
Jan_30_refreshed_Jan_31,NT,12-01-20,0.273262587,0.948099971,-0.199999988,0.129300906,0.016718724
Jan_30_refreshed_Jan_31,NT,01-01-21,0.327337367,0.998599946,-0.199999988,0.153513716,0.023566461
Jan_30_refreshed_Jan_31,QL,01-01-05,0.357080666,0.999499977,-0.199999988,0.181694601,0.033012928
Jan_30_refreshed_Jan_31,QL,02-01-05,0.350895941,0.991799951,-0.199999988,0.179005503,0.03204297
Jan_30_refreshed_Jan_31,QL,03-01-05,0.328327557,0.993499994,-0.199999988,0.173421918,0.030075162
Jan_30_refreshed_Jan_31,QL,04-01-05,0.314821247,0.994799972,-0.199999988,0.172020704,0.029591123
Jan_30_refreshed_Jan_31,QL,05-01-05,0.318027073,0.995399952,-0.199999988,0.168848515,0.028509821
Jan_30_refreshed_Jan_31,QL,06-01-05,0.328244847,0.996799946,-0.199999988,0.167930486,0.028200648
Jan_30_refreshed_Jan_31,QL,07-01-05,0.334739396,0.996299982,-0.199999988,0.156359215,0.024448204
Jan_30_refreshed_Jan_31,QL,08-01-05,0.314640161,0.995999992,-0.199999988,0.146852796,0.021565744
Jan_30_refreshed_Jan_31,QL,09-01-05,0.277164144,0.993200004,-0.199999988,0.134014395,0.017959858
Jan_30_refreshed_Jan_31,QL,10-01-05,0.2846091,0.997699976,-0.199999988,0.149295003,0.022288998
Jan_30_refreshed_Jan_31,QL,11-01-05,0.288864729,0.998699963,-0.199999988,0.157655501,0.024855257
Jan_30_refreshed_Jan_31,QL,12-01-05,0.28379626,0.996799946,-0.199999988,0.153856776,0.023671907
Jan_30_refreshed_Jan_31,QL,01-01-06,0.301077609,0.999199986,-0.199999988,0.16962905,0.028774014
Jan_30_refreshed_Jan_31,QL,02-01-06,0.340149455,0.990999997,-0.199999988,0.179723782,0.032300638
Jan_30_refreshed_Jan_31,QL,03-01-06,0.347046624,0.997999966,-0.199999988,0.173748477,0.030188533
Jan_30_refreshed_Jan_31,QL,04-01-06,0.383509438,0.994099975,-0.199999988,0.183960184,0.033841349
Jan_30_refreshed_Jan_31,QL,05-01-06,0.380878782,0.985599995,-0.199999988,0.185577621,0.034439053
Jan_30_refreshed_Jan_31,QL,06-01-06,0.35870114,0.996999979,-0.199999988,0.171531344,0.029423002
Jan_30_refreshed_Jan_31,QL,07-01-06,0.343803401,0.987299979,-0.199999988,0.166115273,0.027594284
Jan_30_refreshed_Jan_31,QL,08-01-06,0.308929017,0.984499991,-0.199999988,0.15172223,0.023019635
Jan_30_refreshed_Jan_31,QL,09-01-06,0.279291963,0.99149996,-0.199999988,0.141660755,0.020067769
Jan_30_refreshed_Jan_31,QL,10-01-06,0.265792224,0.98969996,-0.199999988,0.134805651,0.018172564
Jan_30_refreshed_Jan_31,QL,11-01-06,0.262400525,0.999300003,-0.199999988,0.132901678,0.017662856
Jan_30_refreshed_Jan_31,QL,12-01-06,0.281915903,0.995199978,-0.199999988,0.141814182,0.020111262
Jan_30_refreshed_Jan_31,QL,01-01-07,0.334495201,0.99939996,-0.199999988,0.155638151,0.024223234
Jan_30_refreshed_Jan_31,QL,02-01-07,0.371618196,0.994999945,-0.199999988,0.167995425,0.028222463
Jan_30_refreshed_Jan_31,QL,03-01-07,0.366860865,0.996899962,-0.199999988,0.181594893,0.032976705
Jan_30_refreshed_Jan_31,QL,04-01-07,0.336062142,0.997799993,-0.199999988,0.173002764,0.029929956
Jan_30_refreshed_Jan_31,QL,05-01-07,0.328373058,0.996699989,-0.199999988,0.164812274,0.027163086
Jan_30_refreshed_Jan_31,QL,06-01-07,0.330483703,0.983999968,-0.199999988,0.166089581,0.027585749
Jan_30_refreshed_Jan_31,QL,07-01-07,0.321605054,0.988299966,-0.199999988,0.156304641,0.024431141
Jan_30_refreshed_Jan_31,QL,08-01-07,0.318318229,0.998699963,-0.199999988,0.153525602,0.02357011
Jan_30_refreshed_Jan_31,QL,09-01-07,0.294396117,0.996199965,-0.199999988,0.146540723,0.021474183
Jan_30_refreshed_Jan_31,QL,10-01-07,0.277357025,0.990099967,-0.199999988,0.142772359,0.020383946
Jan_30_refreshed_Jan_31,QL,11-01-07,0.287925243,0.99909997,-0.199999988,0.151194361,0.022859735
Jan_30_refreshed_Jan_31,QL,12-01-07,0.333362534,0.991999984,-0.199999988,0.159336709,0.025388187
Jan_30_refreshed_Jan_31,QL,01-01-08,0.395015782,0.999199986,-0.199999988,0.190655622,0.036349566
Jan_30_refreshed_Jan_31,QL,02-01-08,0.406083519,0.995999992,-0.199999988,0.193240142,0.037341752
Jan_30_refreshed_Jan_31,QL,03-01-08,0.393592618,0.992799997,-0.199999988,0.193714188,0.037525186
Jan_30_refreshed_Jan_31,QL,04-01-08,0.360107341,0.99909997,-0.199999988,0.185789643,0.034517791
Jan_30_refreshed_Jan_31,QL,05-01-08,0.341517224,0.988299966,-0.199999988,0.175275593,0.030721533
Jan_30_refreshed_Jan_31,QL,06-01-08,0.342570132,0.998099983,-0.199999988,0.172722005,0.029832891
Jan_30_refreshed_Jan_31,QL,07-01-08,0.327561343,0.98969996,-0.199999988,0.166659845,0.027775504
Jan_30_refreshed_Jan_31,QL,08-01-08,0.308003303,0.997599959,-0.199999988,0.1557942,0.024271833
Jan_30_refreshed_Jan_31,QL,09-01-08,0.303104399,0.994199991,-0.199999988,0.153332397,0.023510824
Jan_30_refreshed_Jan_31,QL,10-01-08,0.282049589,0.998699963,-0.199999988,0.146419422,0.021438647
Jan_30_refreshed_Jan_31,QL,11-01-08,0.291794276,0.99789995,-0.199999988,0.153767558,0.023644462
Jan_30_refreshed_Jan_31,QL,12-01-08,0.32235739,1.030300021,-0.241299987,0.167748442,0.02813954
Jan_30_refreshed_Jan_31,QL,01-01-09,0.343473956,1.124499917,-0.286199987,0.171769211,0.029504662
Jan_30_refreshed_Jan_31,QL,02-01-09,0.413756658,1.092499971,-0.251199991,0.188984532,0.035715153
Jan_30_refreshed_Jan_31,QL,03-01-09,0.403029605,1.049899936,-0.280599982,0.187404071,0.035120286
Jan_30_refreshed_Jan_31,QL,04-01-09,0.390329855,1.090600014,-0.282599986,0.180454022,0.032563654
Jan_30_refreshed_Jan_31,QL,05-01-09,0.372056701,1.0704,-0.334999979,0.175658445,0.030855889
Jan_30_refreshed_Jan_31,QL,06-01-09,0.353505633,1.0273,-0.287299991,0.169138794,0.028607932
Jan_30_refreshed_Jan_31,QL,07-01-09,0.330654822,1.083599925,-0.324699998,0.16178198,0.026173409
Jan_30_refreshed_Jan_31,QL,08-01-09,0.303011158,1.052399993,-0.281299978,0.14825498,0.021979539
Jan_30_refreshed_Jan_31,QL,09-01-09,0.272744751,1.063799977,-0.272599995,0.130901769,0.017135273
Jan_30_refreshed_Jan_31,QL,10-01-09,0.262824968,1.065799952,-0.283499986,0.12502037,0.015630093
Jan_30_refreshed_Jan_31,QL,11-01-09,0.26308436,1.181800008,-0.318399996,0.129212948,0.016695986
Jan_30_refreshed_Jan_31,QL,12-01-09,0.301041827,1.081799984,-0.257200003,0.129851187,0.016861331
Jan_30_refreshed_Jan_31,QL,01-01-10,0.344404962,1.145499945,-0.313999981,0.157616317,0.024842903
Jan_30_refreshed_Jan_31,QL,02-01-10,0.449820991,1.073599935,-0.300399989,0.176526543,0.03116162
Jan_30_refreshed_Jan_31,QL,03-01-10,0.466283232,1.137199998,-0.252299994,0.1693425,0.028676882
Jan_30_refreshed_Jan_31,QL,04-01-10,0.454940041,1.116299987,-0.256599993,0.169340535,0.028676217
Jan_30_refreshed_Jan_31,QL,05-01-10,0.420162937,1.095600009,-0.301499993,0.167688667,0.028119489
Jan_30_refreshed_Jan_31,QL,06-01-10,0.389289643,1.042299986,-0.285899997,0.163173037,0.02662544
Jan_30_refreshed_Jan_31,QL,07-01-10,0.363938253,1.107499957,-0.265100002,0.158318036,0.0250646
Jan_30_refreshed_Jan_31,QL,08-01-10,0.3544866,0.994499981,-0.279899985,0.153724752,0.023631299
Jan_30_refreshed_Jan_31,QL,09-01-10,0.373889937,1.126399994,-0.297899991,0.157541506,0.024819326
Jan_30_refreshed_Jan_31,QL,10-01-10,0.376850278,1.065500021,-0.275099993,0.159683772,0.025498907
Jan_30_refreshed_Jan_31,QL,11-01-10,0.357440486,1.092199922,-0.291700006,0.157989128,0.024960565
Jan_30_refreshed_Jan_31,QL,12-01-10,0.435801556,1.037999988,-0.2949,0.169438076,0.028709262
Jan_30_refreshed_Jan_31,QL,01-01-11,0.455256333,1.116299987,-0.300399989,0.179766467,0.032315983
Jan_30_refreshed_Jan_31,QL,02-01-11,0.451263061,1.06309998,-0.270300001,0.167326525,0.027998166
Jan_30_refreshed_Jan_31,QL,03-01-11,0.470487761,1.051900029,-0.266200006,0.158408316,0.025093195
Jan_30_refreshed_Jan_31,QL,04-01-11,0.479689757,1.059000015,-0.306699991,0.161741843,0.026160424
Jan_30_refreshed_Jan_31,QL,05-01-11,0.434072063,1.061999917,-0.286199987,0.162433125,0.02638452
Jan_30_refreshed_Jan_31,QL,06-01-11,0.395114614,1.044700027,-0.268900007,0.157391928,0.024772219
Jan_30_refreshed_Jan_31,QL,07-01-11,0.364568453,1.128700018,-0.310399979,0.153734698,0.023634357
Jan_30_refreshed_Jan_31,QL,08-01-11,0.340665346,1.004799962,-0.211099997,0.146404859,0.021434383
Jan_30_refreshed_Jan_31,QL,09-01-11,0.323670332,1.122499943,-0.312999994,0.139741505,0.019527688
Jan_30_refreshed_Jan_31,QL,10-01-11,0.316440718,1.026199937,-0.269400001,0.139985808,0.019596026
Jan_30_refreshed_Jan_31,QL,11-01-11,0.31915579,1.075500011,-0.328700006,0.144373636,0.020843747
Jan_30_refreshed_Jan_31,QL,12-01-11,0.385689863,1.135900021,-0.270799994,0.159579784,0.025465708
Jan_30_refreshed_Jan_31,QL,01-01-12,0.357775578,1.080600023,-0.292899996,0.164260476,0.026981504
Jan_30_refreshed_Jan_31,QL,02-01-12,0.440928906,1.048300028,-0.281499982,0.181187553,0.032828929
Jan_30_refreshed_Jan_31,QL,03-01-12,0.463882275,1.05369997,-0.266099989,0.164391398,0.027024532
Jan_30_refreshed_Jan_31,QL,04-01-12,0.444780377,1.068199992,-0.29459998,0.167073793,0.027913652
Jan_30_refreshed_Jan_31,QL,05-01-12,0.411473583,1.046299934,-0.269400001,0.166373756,0.027680227
Jan_30_refreshed_Jan_31,QL,06-01-12,0.394160125,1.212800026,-0.314699978,0.165549483,0.027406631
Jan_30_refreshed_Jan_31,QL,07-01-12,0.374994662,1.109399915,-0.315400004,0.161304123,0.02601902
Jan_30_refreshed_Jan_31,QL,08-01-12,0.343443513,1.126699924,-0.283699989,0.151306287,0.022893592
Jan_30_refreshed_Jan_31,QL,09-01-12,0.316393804,1.12409997,-0.282000005,0.139954908,0.019587376
Jan_30_refreshed_Jan_31,QL,10-01-12,0.299705388,1.045300007,-0.303900003,0.13576069,0.018430965
Jan_30_refreshed_Jan_31,QL,11-01-12,0.300457703,1.10439992,-0.28489998,0.141453583,0.020009116
Jan_30_refreshed_Jan_31,QL,12-01-12,0.30723976,1.139400005,-0.328399986,0.140171449,0.019648035
Jan_30_refreshed_Jan_31,QL,01-01-13,0.327234621,0.998999953,-0.199999988,0.158350874,0.025074999
Jan_30_refreshed_Jan_31,QL,02-01-13,0.359270171,0.990799963,-0.199999988,0.173630813,0.030147659
Jan_30_refreshed_Jan_31,QL,03-01-13,0.403120161,0.99119997,-0.199999988,0.199964286,0.039985715
Jan_30_refreshed_Jan_31,QL,04-01-13,0.384249798,0.998099983,-0.199999988,0.198921192,0.039569641
Jan_30_refreshed_Jan_31,QL,05-01-13,0.370160292,0.991699994,-0.199999988,0.18914941,0.035777499
Jan_30_refreshed_Jan_31,QL,06-01-13,0.353803058,0.995499969,-0.199999988,0.180599574,0.032616206
Jan_30_refreshed_Jan_31,QL,07-01-13,0.330793003,0.992899954,-0.199999988,0.170339201,0.029015443
Jan_30_refreshed_Jan_31,QL,08-01-13,0.30028624,0.985499978,-0.199999988,0.154820055,0.023969249
Jan_30_refreshed_Jan_31,QL,09-01-13,0.276436496,0.998699963,-0.199999988,0.140730122,0.019804967
Jan_30_refreshed_Jan_31,QL,10-01-13,0.265281412,0.996599972,-0.199999988,0.133125866,0.017722496
Jan_30_refreshed_Jan_31,QL,11-01-13,0.287205883,0.999300003,-0.199999988,0.148730464,0.022120751
Jan_30_refreshed_Jan_31,QL,12-01-13,0.302491562,0.987199962,-0.199999988,0.160319311,0.025702282
Jan_30_refreshed_Jan_31,QL,01-01-14,0.306370063,0.999499977,-0.199999988,0.163254764,0.026652118
Jan_30_refreshed_Jan_31,QL,02-01-14,0.358904494,0.995299995,-0.199999988,0.167863836,0.028178268
Jan_30_refreshed_Jan_31,QL,03-01-14,0.390346849,0.99879998,-0.199999988,0.168127185,0.02826675
Jan_30_refreshed_Jan_31,QL,04-01-14,0.388912631,0.997500002,-0.199999988,0.186028747,0.034606695
Jan_30_refreshed_Jan_31,QL,05-01-14,0.361501131,0.991649985,-0.199999988,0.180933165,0.03273681
Jan_30_refreshed_Jan_31,QL,06-01-14,0.343630793,0.996899962,-0.199999988,0.176382153,0.031110664
Jan_30_refreshed_Jan_31,QL,07-01-14,0.312759472,0.995999992,-0.199999988,0.161257199,0.026003884
Jan_30_refreshed_Jan_31,QL,08-01-14,0.295986582,0.992699981,-0.199999988,0.151603312,0.022983564
Jan_30_refreshed_Jan_31,QL,09-01-14,0.284172561,0.993200004,-0.199999988,0.143126453,0.020485182
Jan_30_refreshed_Jan_31,QL,10-01-14,0.264977105,0.993099988,-0.199999988,0.131522325,0.017298122
Jan_30_refreshed_Jan_31,QL,11-01-14,0.26121653,0.998999953,-0.199999988,0.132124892,0.017456987
Jan_30_refreshed_Jan_31,QL,12-01-14,0.319684605,0.979999959,-0.199999988,0.157758653,0.024887793
Jan_30_refreshed_Jan_31,QL,01-01-15,0.380119122,0.99909997,-0.199999988,0.184855312,0.034171486
Jan_30_refreshed_Jan_31,QL,02-01-15,0.365710684,0.992699981,-0.199999988,0.1909525,0.036462857
Jan_30_refreshed_Jan_31,QL,03-01-15,0.353910522,0.993900001,-0.199999988,0.19160181,0.036711254
Jan_30_refreshed_Jan_31,QL,04-01-15,0.340974997,0.997699976,-0.199999988,0.189214751,0.035802222
Jan_30_refreshed_Jan_31,QL,05-01-15,0.332052161,0.997599959,-0.199999988,0.182321727,0.033241212
Jan_30_refreshed_Jan_31,QL,06-01-15,0.332006265,0.997500002,-0.199999988,0.179053273,0.032060074
Jan_30_refreshed_Jan_31,QL,07-01-15,0.314587667,0.996299982,-0.199999988,0.172154951,0.029637327
Jan_30_refreshed_Jan_31,QL,08-01-15,0.29572022,0.986799955,-0.199999988,0.162052127,0.026260892
Jan_30_refreshed_Jan_31,QL,09-01-15,0.274468811,0.994899988,-0.199999988,0.148116431,0.021938477
Jan_30_refreshed_Jan_31,QL,10-01-15,0.267100427,0.995199978,-0.199999988,0.143978362,0.020729769
Jan_30_refreshed_Jan_31,QL,11-01-15,0.272326178,0.99879998,-0.199999988,0.153092902,0.023437437
Jan_30_refreshed_Jan_31,QL,12-01-15,0.301425056,1.003999949,-0.217399999,0.159789335,0.025532632
Jan_30_refreshed_Jan_31,QL,01-01-16,0.334830739,1.086799979,-0.299299985,0.165470317,0.027380426
Jan_30_refreshed_Jan_31,QL,02-01-16,0.375504787,1.056499958,-0.242799997,0.185952396,0.034578294
Jan_30_refreshed_Jan_31,QL,03-01-16,0.376542242,1.029199958,-0.281100005,0.184900542,0.03418821
Jan_30_refreshed_Jan_31,QL,04-01-16,0.356431259,1.037199974,-0.273499995,0.180229913,0.032482822
Jan_30_refreshed_Jan_31,QL,05-01-16,0.345073473,1.149199963,-0.312999994,0.174109798,0.030314222
Jan_30_refreshed_Jan_31,QL,06-01-16,0.352812684,0.997299969,-0.299999982,0.190439017,0.036267019
Jan_30_refreshed_Jan_31,QL,07-01-16,0.369640287,0.976300001,-0.299999982,0.183635976,0.033722172
Jan_30_refreshed_Jan_31,QL,08-01-16,0.380026106,0.992799997,-0.199999988,0.156937028,0.024629231
Jan_30_refreshed_Jan_31,QL,09-01-16,0.371786356,0.995199978,-0.199999988,0.147262558,0.021686261
Jan_30_refreshed_Jan_31,QL,10-01-16,0.325099471,0.995199978,-0.199999988,0.135204452,0.018280244
Jan_30_refreshed_Jan_31,QL,11-01-16,0.300216223,0.996499956,-0.199999988,0.132068581,0.01744211
Jan_30_refreshed_Jan_31,QL,12-01-16,0.315034944,0.9824,-0.199999988,0.133214654,0.017746144
Jan_30_refreshed_Jan_31,QL,01-01-17,0.38968604,0.998599946,-0.199999988,0.167332677,0.028000225
Jan_30_refreshed_Jan_31,QL,02-01-17,0.366136853,0.996999979,-0.199999988,0.16647196,0.027712913
Jan_30_refreshed_Jan_31,QL,03-01-17,0.393451161,0.999199986,-0.199999988,0.190890637,0.036439235
Jan_30_refreshed_Jan_31,QL,04-01-17,0.387672873,0.998199999,-0.199999988,0.192843431,0.037188589
Jan_30_refreshed_Jan_31,QL,05-01-17,0.373380719,0.990499973,-0.199999988,0.185672879,0.034474418
Jan_30_refreshed_Jan_31,QL,06-01-17,0.358280546,0.992699981,-0.199999988,0.175510468,0.030803924
Jan_30_refreshed_Jan_31,QL,07-01-17,0.335323308,0.996799946,-0.199999988,0.167121011,0.027929432
Jan_30_refreshed_Jan_31,QL,08-01-17,0.302242465,0.997299969,-0.199999988,0.150769286,0.022731378
Jan_30_refreshed_Jan_31,QL,09-01-17,0.291226124,0.991400003,-0.199999988,0.138135609,0.019081446
Jan_30_refreshed_Jan_31,QL,10-01-17,0.316833852,0.998299956,-0.199999988,0.163427058,0.026708403
Jan_30_refreshed_Jan_31,QL,11-01-17,0.312184487,0.99789995,-0.199999988,0.161448028,0.026065466
Jan_30_refreshed_Jan_31,QL,12-01-17,0.318806978,0.993799984,-0.199999988,0.172828195,0.029869585
Jan_30_refreshed_Jan_31,QL,01-01-18,0.313387443,0.997699976,-0.199999988,0.176517412,0.031158397
Jan_30_refreshed_Jan_31,QL,02-01-18,0.354986945,0.98969996,-0.199999988,0.195688663,0.038294053
Jan_30_refreshed_Jan_31,QL,03-01-18,0.418159552,0.994399965,-0.199999988,0.196441689,0.038589337
Jan_30_refreshed_Jan_31,QL,04-01-18,0.393726065,0.998599946,-0.199999988,0.191934754,0.03683895
Jan_30_refreshed_Jan_31,QL,05-01-18,0.356756746,0.997199953,-0.199999988,0.183824503,0.033791448
Jan_30_refreshed_Jan_31,QL,06-01-18,0.343469401,0.986399949,-0.199999988,0.175699946,0.030870471
Jan_30_refreshed_Jan_31,QL,07-01-18,0.322503532,0.988499999,-0.199999988,0.169899678,0.028865901
Jan_30_refreshed_Jan_31,QL,08-01-18,0.297822887,0.993099988,-0.199999988,0.155682569,0.024237062
Jan_30_refreshed_Jan_31,QL,09-01-18,0.276495281,0.993099988,-0.199999988,0.14145628,0.020009879
Jan_30_refreshed_Jan_31,QL,10-01-18,0.285738373,0.989799976,-0.199999988,0.150130645,0.022539211
Jan_30_refreshed_Jan_31,QL,11-01-18,0.282877977,0.9903,-0.199999988,0.148013593,0.021908024
Jan_30_refreshed_Jan_31,QL,12-01-18,0.296300642,0.993499994,-0.199999988,0.161512971,0.02608644
Jan_30_refreshed_Jan_31,QL,01-01-19,0.291847578,0.997399986,-0.199999988,0.165422468,0.027364593
Jan_30_refreshed_Jan_31,QL,02-01-19,0.331532511,0.994399965,-0.199999988,0.178493526,0.031859939
Jan_30_refreshed_Jan_31,QL,03-01-19,0.374122501,0.998999953,-0.199999988,0.182032403,0.033135796
Jan_30_refreshed_Jan_31,QL,04-01-19,0.42376613,0.996099949,-0.199999988,0.178505835,0.031864333
Jan_30_refreshed_Jan_31,QL,05-01-19,0.413843911,0.992799997,-0.199999988,0.174173245,0.030336319
Jan_30_refreshed_Jan_31,QL,06-01-19,0.384830659,0.993299961,-0.199999988,0.17003312,0.028911262
Jan_30_refreshed_Jan_31,QL,07-01-19,0.351998322,0.998199999,-0.199999988,0.163777891,0.026823198
Jan_30_refreshed_Jan_31,QL,08-01-19,0.314806381,0.994399965,-0.199999988,0.149491374,0.022347671
Jan_30_refreshed_Jan_31,QL,09-01-19,0.282840239,0.993900001,-0.199999988,0.133977682,0.017950019
Jan_30_refreshed_Jan_31,QL,10-01-19,0.273598758,0.996199965,-0.199999988,0.130923665,0.017141006
Jan_30_refreshed_Jan_31,QL,11-01-19,0.26425082,0.994499981,-0.199999988,0.125822888,0.015831399
Jan_30_refreshed_Jan_31,QL,12-01-19,0.267915429,0.995700002,-0.199999988,0.132927232,0.017669649
Jan_30_refreshed_Jan_31,QL,01-01-20,0.28347556,0.99849999,-0.199999988,0.153289112,0.023497552
Jan_30_refreshed_Jan_31,QL,02-01-20,0.404245036,1.115800023,-0.441599995,0.191374229,0.036624095
Jan_30_refreshed_Jan_31,QL,03-01-20,0.438996611,1.023199916,-0.398399979,0.193829132,0.037569732
Jan_30_refreshed_Jan_31,QL,04-01-20,0.392319357,0.992999971,-0.199999988,0.183296695,0.033597678
Jan_30_refreshed_Jan_31,QL,05-01-20,0.367480409,1.091599941,-0.33919999,0.175567578,0.030823975
Jan_30_refreshed_Jan_31,QL,06-01-20,0.361961418,0.996099949,-0.199999988,0.179410883,0.032188265
Jan_30_refreshed_Jan_31,QL,07-01-20,0.341963638,0.99089998,-0.199999988,0.170076571,0.02892604
Jan_30_refreshed_Jan_31,QL,08-01-20,0.319218671,0.991400003,-0.199999988,0.158453587,0.025107539
Jan_30_refreshed_Jan_31,QL,09-01-20,0.295108203,0.991299987,-0.199999988,0.142069953,0.020183872
Jan_30_refreshed_Jan_31,QL,10-01-20,0.289287605,0.995399952,-0.199999988,0.140747068,0.019809737
Jan_30_refreshed_Jan_31,QL,11-01-20,0.275737032,0.996899962,-0.199999988,0.139629784,0.019496477
Jan_30_refreshed_Jan_31,QL,12-01-20,0.280849965,0.995499969,-0.199999988,0.141041646,0.019892746
Jan_30_refreshed_Jan_31,QL,01-01-21,0.365851402,0.998699963,-0.199999988,0.177046276,0.031345384
Jan_30_refreshed_Jan_31,SA,01-01-05,0.179208243,0.963399947,-0.199999988,0.07639274,0.005835851
Jan_30_refreshed_Jan_31,SA,02-01-05,0.181116298,0.941100001,-0.199999988,0.080707423,0.006513688
Jan_30_refreshed_Jan_31,SA,03-01-05,0.182458534,0.970999956,-0.199999988,0.08100657,0.006562064
Jan_30_refreshed_Jan_31,SA,04-01-05,0.184618839,0.970099986,-0.199999988,0.084354876,0.007115745
Jan_30_refreshed_Jan_31,SA,05-01-05,0.190951563,0.98179996,-0.199999988,0.09130581,0.008336751
Jan_30_refreshed_Jan_31,SA,06-01-05,0.210167141,0.951199949,-0.199999988,0.108554645,0.011784111
Jan_30_refreshed_Jan_31,SA,07-01-05,0.233185991,0.990999997,-0.199999988,0.128415852,0.016490631
Jan_30_refreshed_Jan_31,SA,08-01-05,0.246649323,0.969999969,-0.199999988,0.164418053,0.027033296
Jan_30_refreshed_Jan_31,SA,09-01-05,0.240780669,0.989600003,-0.199999988,0.17445117,0.030433211
Jan_30_refreshed_Jan_31,SA,10-01-05,0.211767797,0.939300001,-0.199999988,0.132442657,0.017541057
Jan_30_refreshed_Jan_31,SA,11-01-05,0.195466424,0.950999975,-0.199999988,0.103820747,0.010778748
Jan_30_refreshed_Jan_31,SA,12-01-05,0.185681795,0.960699975,-0.199999988,0.084058459,0.007065824
Jan_30_refreshed_Jan_31,SA,01-01-06,0.183723553,0.983399987,-0.199999988,0.0818602,0.006701092
Jan_30_refreshed_Jan_31,SA,02-01-06,0.192265125,0.970099986,-0.199999988,0.0909357,0.008269302
